artist_id,Ds,helpper,song_init_plays
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-19,456,2838240.41228
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-20,342,2744652.09064
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-21,317,2628784.90221
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-22,349,3075383.65903
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-23,357,3013437.14006
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-24,332,2995074.54518
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-25,296,2577360.69595
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-26,416,2470665.91827
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-27,288,2704278.33333
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-28,312,2767777.86538
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-29,271,3380060.10332
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-04-30,270,2995657.72222
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-01,298,2872649.0
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-02,306,2877443.72222
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-03,402,2775360.87811
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-04,289,2793658.89273
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-05,304,2866191.95724
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-06,420,2187956.11905
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-07,339,2617862.9646
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-08,298,2546735.92953
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-09,286,2578939.72028
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-10,428,2333260.96028
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-11,308,2471786.14286
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-12,285,2632437.52982
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-13,341,2824823.97067
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-14,300,2477806.34
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-15,306,2936941.69608
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-16,317,2557157.07886
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-17,412,2822581.57039
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-18,340,2489835.43529
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-19,286,2834990.8951
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-20,306,2269794.51307
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-21,251,2838858.09163
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-22,289,3036927.88927
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-23,279,2760119.69534
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-24,371,2433748.89488
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-25,324,2682855.91975
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-26,246,3050909.77642
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-27,294,3146547.28571
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-28,412,2267081.80583
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-29,316,3446003.16456
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-30,290,2905186.35862
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-05-31,380,2580721.24211
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-01,379,2833031.77836
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-02,295,3189949.53559
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-03,272,3439386.19853
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-04,375,2595154.896
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-05,565,1823779.99292
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-06,1399,1407731.61044
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-07,1297,1513226.37702
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-08,1347,1473662.86266
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-09,691,2034815.78437
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-10,462,2504438.43939
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-11,550,2106641.67636
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-12,518,2293177.51158
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-13,410,2027611.83659
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-14,524,1970670.92557
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-15,546,3081226.48535
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-16,643,3477041.76827
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-17,552,3219713.31884
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-18,417,3162633.55156
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-19,442,3036831.56787
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-20,385,2862407.38961
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-21,565,2205677.2354
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-22,457,2458963.02845
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-23,325,2590586.40923
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-24,309,2941969.8932
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-25,359,2524055.22841
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-26,324,2787230.29012
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-27,322,2419306.62422
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-28,385,2730932.33766
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-29,303,2649858.09241
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-06-30,296,2599911.74324
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-01,329,2964256.20973
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-02,339,2486948.86726
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-03,405,2229125.36049
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-04,305,2705316.25902
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-05,405,2337195.65185
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-06,358,2565773.70112
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-07,310,2370943.37419
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-08,437,2225754.51259
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-09,432,2587780.54861
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-10,529,2837001.6465
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-11,449,2902467.32739
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-12,548,2515950.98358
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-13,550,2778922.20182
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-14,585,2622560.21538
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-15,525,2962930.77333
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-16,484,2683757.67769
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-17,537,2735459.19553
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-18,458,2704756.48035
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-19,493,2644290.47465
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-20,423,2702620.00709
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-21,436,2349849.43119
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-22,325,2695072.51385
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-23,433,2261900.99538
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-24,353,2826118.2238
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-25,324,2681497.29012
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-26,435,1844383.5908
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-27,297,2717150.93603
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-28,309,2566343.46602
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-29,364,2964095.91484
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-30,362,2765688.76796
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-07-31,381,2761091.54331
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-01,369,2683750.36585
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-02,400,2727307.4075
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-03,380,2672897.44211
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-04,341,2655836.92669
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-05,497,3110611.15292
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-06,371,2889090.73046
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-07,439,2559319.21185
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-08,271,2996408.0369
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-09,322,2547122.73913
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-10,313,2952100.22684
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-11,377,2629313.54907
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-12,316,3138636.9019
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-13,346,2572793.29191
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-14,337,2978997.0
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-15,273,2785056.71795
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-16,361,2674948.80609
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-17,334,3133328.08084
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-18,331,2838353.23263
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-19,353,3169537.2153
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-20,318,2984136.38994
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-21,328,2903328.82622
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-22,253,3155383.59289
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-23,297,2266693.13131
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-24,352,2639804.70455
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-25,292,2539798.41438
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-26,342,2885645.90936
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-27,303,2488250.40264
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-28,312,2526125.78205
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-29,274,2837190.71533
6f462b173b2d6d20a2c9fb1ec0fd2dda,2015-08-30,419,2323777.80191
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-01,901,384510.497225
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-02,830,436844.868675
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-03,786,558118.330789
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-04,769,485127.358908
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-05,673,558004.997028
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-06,726,486947.745179
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-07,705,564096.746099
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-08,742,486675.198113
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-09,679,557610.379971
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-10,672,529517.947917
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-11,865,481050.147977
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-12,790,477901.173418
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-13,825,498713.123636
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-14,820,444297.037805
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-15,671,521581.628912
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-16,731,517112.150479
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-17,787,467737.481576
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-18,731,544718.01368
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-19,724,547558.200276
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-20,986,446846.956389
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-21,906,566656.067329
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-22,793,535254.67087
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-23,921,443281.69164
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-24,1059,464204.890463
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-25,904,509005.089602
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-26,964,441204.81639
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-27,984,484090.776423
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-28,898,466153.831849
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-29,800,536987.5525
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-30,1115,518127.083408
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-03-31,1048,595700.353053
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-01,1072,623315.524254
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-02,1276,561646.558777
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-03,1141,502033.214724
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-04,1004,489249.09761
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-05,881,608831.390465
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-06,1100,555692.495455
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-07,1133,479579.735216
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-08,1016,531554.599409
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-09,1127,569824.519077
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-10,1072,540608.470149
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-11,1063,536190.585136
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-12,984,448073.246951
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-13,978,560507.327198
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-14,1120,478740.155357
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-15,1245,442790.856225
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-16,1101,520202.342416
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-17,1300,465545.411538
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-18,1081,474351.914894
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-19,1200,441398.340833
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-20,1348,492231.813056
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-21,1345,485210.892937
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-22,1352,491166.20858
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-23,1229,499418.166802
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-24,1117,532064.601611
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-25,1037,550608.751205
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-26,1272,475822.724057
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-27,1371,508776.640408
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-28,969,538429.423117
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-29,1124,545566.838968
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-04-30,1031,512585.814743
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-01,1197,446487.568922
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-02,897,576371.108138
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-03,1243,454062.353982
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-04,1126,518820.740675
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-05,1081,455892.056429
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-06,1016,512526.070866
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-07,1072,505664.516791
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-08,1174,525522.458262
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-09,1014,598644.741617
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-10,1024,597553.672852
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-11,963,580641.793354
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-12,1176,528412.081633
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-13,1339,509227.675131
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-14,1258,479150.763911
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-15,1058,504295.70983
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-16,1010,530194.333663
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-17,1055,501580.522275
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-18,1194,501868.443886
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-19,987,560593.631206
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-20,1068,559739.696629
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-21,1241,460441.968574
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-22,1118,514711.892665
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-23,982,576837.252546
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-24,937,562636.991462
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-25,999,531851.735736
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-26,1130,518275.762832
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-27,1188,529077.464646
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-28,1211,506749.153592
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-29,1250,477810.0832
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-30,1107,506955.601626
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-05-31,1061,486924.264844
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-01,1162,487939.270224
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-02,1074,515593.595903
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-03,1302,472845.416283
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-04,1121,480880.384478
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-05,1102,545868.510889
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-06,1191,551599.948783
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-07,1075,510470.445581
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-08,1173,509969.678602
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-09,1162,549036.343373
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-10,1191,559593.074727
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-11,1196,571297.587793
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-12,1279,484302.805317
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-13,1123,511853.09439
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-14,1296,492513.873457
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-15,1285,536114.131518
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-16,1116,547760.305556
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-17,1125,510936.272889
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-18,1222,452847.792144
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-19,1353,532083.439024
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-20,1100,547372.358182
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-21,973,551444.476876
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-22,1127,511391.923691
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-23,1129,536137.131975
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-24,1331,545811.919609
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-25,1290,537767.05969
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-26,1292,488087.368421
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-27,1279,526832.78577
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-28,1214,549639.247941
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-29,1358,509194.12592
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-06-30,1244,501487.369775
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-01,1309,527917.89916
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-02,1365,538996.498168
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-03,1289,504565.019395
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-04,1232,526918.887175
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-05,1293,509146.238206
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-06,1394,556215.708034
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-07,1362,571750.066079
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-08,1630,504695.923313
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-09,1423,497567.084329
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-10,1259,509752.735504
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-11,1175,550026.028936
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-12,1390,503217.583453
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-13,1466,524024.35266
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-14,1420,509059.321127
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-15,1360,554145.1125
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-16,1409,516339.873669
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-17,1178,501959.465195
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-18,1187,481386.504634
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-19,1106,510024.812839
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-20,1110,537068.375676
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-21,1021,535901.710088
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-22,1296,505842.426698
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-23,1272,481812.402516
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-24,1228,517319.070033
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-25,1242,496115.508857
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-26,1111,512675.315932
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-27,1203,498435.142145
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-28,1112,496470.155576
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-29,1104,518185.042572
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-30,957,564193.123302
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-07-31,1007,529019.298908
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-01,1066,487342.698874
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-02,779,513759.436457
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-03,939,546333.931842
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-04,984,524604.301829
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-05,1140,550275.963158
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-06,1200,488387.225
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-07,1105,499285.80362
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-08,1159,449858.517688
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-09,943,465671.560976
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-10,960,446147.825
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-11,1013,501900.655479
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-12,1066,541894.430582
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-13,1049,538093.097235
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-14,1127,477882.397516
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-15,883,498408.8188
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-16,1094,479997.608775
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-17,1016,442513.380906
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-18,1081,428021.445883
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-19,1549,383620.01162
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-20,1234,419821.979741
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-21,1110,475657.984685
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-22,1070,493654.738318
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-23,1012,460729.951581
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-24,1051,460093.104662
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-25,925,485893.815135
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-26,1065,477458.739906
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-27,1042,527272.698656
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-28,1142,540302.976357
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-29,1249,517937.92554
7e0db58c13d033dafe5f5e1e70ff7eb4,2015-08-30,1158,538027.056131
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-01,175,189342.937143
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-02,113,243084.752212
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-03,166,181048.60241
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-04,214,157136.074766
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-05,271,127109.627306
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-06,147,210508.231293
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-07,158,222489.829114
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-08,212,169693.584906
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-09,180,195204.255556
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-10,187,244500.427807
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-11,186,137041.956989
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-12,115,278403.017391
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-13,166,202123.46988
82fda1f850a9fe22e41b5c8dadaff4ac,2015-03-14,201,157926.507463
